	id	sentence1	label	positions
9167	422	In { LOCATION1 transit location } we have tree-lined streets with large white-painted houses set back off the road behind iron railings just like in Oliver Twist and Mary Poppins lol	None	1 3 4 
9172	424	Look round some of the fabtastic museums in { LOCATION1 general }	None	8 10 
9173	424	Look round some of the fabtastic museums in { LOCATION1 price }	None	8 10 
9174	424	Look round some of the fabtastic museums in { LOCATION1 safety }	None	8 10 
9175	424	Look round some of the fabtastic museums in { LOCATION1 transit location }	None	8 10 11 
9180	426	{ LOCATION1 general } has plenty of food places	None	0 2 
9181	426	{ LOCATION1 price } has plenty of food places	None	0 2 
9182	426	{ LOCATION1 safety } has plenty of food places	None	0 2 
9183	426	{ LOCATION1 transit location } has plenty of food places	None	0 2 3 
9188	428	Some very small parts are actually inside The London itself ( rather than Tower Hamlets ) like Gravel Lane , Widegate Street and part of { LOCATION1 general } Street	None	25 27 
9189	428	Some very small parts are actually inside The London itself ( rather than Tower Hamlets ) like Gravel Lane , Widegate Street and part of { LOCATION1 price } Street	None	25 27 
9190	428	Some very small parts are actually inside The London itself ( rather than Tower Hamlets ) like Gravel Lane , Widegate Street and part of { LOCATION1 safety } Street	None	25 27 
9191	428	Some very small parts are actually inside The London itself ( rather than Tower Hamlets ) like Gravel Lane , Widegate Street and part of { LOCATION1 transit location } Street	None	25 27 28 
9200	430	Callooh Callay Bar , Loungelover , Barrio East and Nightjar are my favourite places to drink in { LOCATION1 general }	None	17 19 
9201	430	Callooh Callay Bar , Loungelover , Barrio East and Nightjar are my favourite places to drink in { LOCATION1 price }	None	17 19 
9202	430	Callooh Callay Bar , Loungelover , Barrio East and Nightjar are my favourite places to drink in { LOCATION1 safety }	None	17 19 
9203	430	Callooh Callay Bar , Loungelover , Barrio East and Nightjar are my favourite places to drink in { LOCATION1 transit location }	None	17 19 20 
9216	434	It is situated just to the north of the A4 'above ' { LOCATION1 general } and just to the south of the M4 'below ' LOCATION2 Service Area	None	12 14 
9217	434	It is situated just to the north of the A4 'above ' { LOCATION1 price } and just to the south of the M4 'below ' LOCATION2 Service Area	None	12 14 
9218	434	It is situated just to the north of the A4 'above ' { LOCATION1 safety } and just to the south of the M4 'below ' LOCATION2 Service Area	None	12 14 
9219	434	It is situated just to the north of the A4 'above ' { LOCATION1 transit location } and just to the south of the M4 'below ' LOCATION2 Service Area	None	12 14 15 
14332	434	It is situated just to the north of the A4 'above ' LOCATION1 and just to the south of the M4 'below ' { LOCATION2 general } Service Area	None	23 25 
14333	434	It is situated just to the north of the A4 'above ' LOCATION1 and just to the south of the M4 'below ' { LOCATION2 price } Service Area	None	23 25 
14334	434	It is situated just to the north of the A4 'above ' LOCATION1 and just to the south of the M4 'below ' { LOCATION2 safety } Service Area	None	23 25 
14335	434	It is situated just to the north of the A4 'above ' LOCATION1 and just to the south of the M4 'below ' { LOCATION2 transit location } Service Area	None	23 25 26 
9224	436	East and { LOCATION1 general } tends to be cheaper than West and South	None	2 4 
9225	436	East and { LOCATION1 price } tends to be cheaper than West and South	None	2 4 
9226	436	East and { LOCATION1 safety } tends to be cheaper than West and South	None	2 4 
9227	436	East and { LOCATION1 transit location } tends to be cheaper than West and South	None	2 4 5 
9236	439	you do mean { LOCATION1 general } do n't you	None	3 5 
9237	439	you do mean { LOCATION1 price } do n't you	None	3 5 
9238	439	you do mean { LOCATION1 safety } do n't you	None	3 5 
9239	439	you do mean { LOCATION1 transit location } do n't you	None	3 5 6 
9252	442	worked extensively around London and I would agree that { LOCATION1 general } would not be my first choice to live	None	9 11 
9253	442	worked extensively around London and I would agree that { LOCATION1 price } would not be my first choice to live	None	9 11 
9254	442	worked extensively around London and I would agree that { LOCATION1 safety } would not be my first choice to live	None	9 11 
9255	442	worked extensively around London and I would agree that { LOCATION1 transit location } would not be my first choice to live	None	9 11 12 
9272	447	{ LOCATION1 general } is a very prosperous suburb	None	0 2 
9273	447	{ LOCATION1 price } is a very prosperous suburb	None	0 2 
9274	447	{ LOCATION1 safety } is a very prosperous suburb	None	0 2 
9275	447	{ LOCATION1 transit location } is a very prosperous suburb	None	0 2 3 
9300	453	{ LOCATION1 general } has a very large Jewish population	None	0 2 
9301	453	{ LOCATION1 price } has a very large Jewish population	None	0 2 
9302	453	{ LOCATION1 safety } has a very large Jewish population	None	0 2 
9303	453	{ LOCATION1 transit location } has a very large Jewish population	None	0 2 3 
9316	457	good luck LOCATION2 N12 is nice { LOCATION1 general } ( E17 ) - good transport links	None	6 8 
9317	457	good luck LOCATION2 N12 is nice { LOCATION1 price } ( E17 ) - good transport links	None	6 8 
9318	457	good luck LOCATION2 N12 is nice { LOCATION1 safety } ( E17 ) - good transport links	None	6 8 
9319	457	good luck LOCATION2 N12 is nice { LOCATION1 transit location } ( E17 ) - good transport links	None	6 8 9 
14348	457	good luck { LOCATION2 general } N12 is nice LOCATION1 ( E17 ) - good transport links	None	2 4 
14349	457	good luck { LOCATION2 price } N12 is nice LOCATION1 ( E17 ) - good transport links	None	2 4 
14350	457	good luck { LOCATION2 safety } N12 is nice LOCATION1 ( E17 ) - good transport links	None	2 4 
14351	457	good luck { LOCATION2 transit location } N12 is nice LOCATION1 ( E17 ) - good transport links	None	2 4 5 
9336	461	{ LOCATION1 general } has a number of different ethnic groups , including people of Irish , Afro-Caribbean , Indian , Bangladeshi , Pakistani , and Somali backgrounds	None	0 2 
9337	461	{ LOCATION1 price } has a number of different ethnic groups , including people of Irish , Afro-Caribbean , Indian , Bangladeshi , Pakistani , and Somali backgrounds	None	0 2 
9338	461	{ LOCATION1 safety } has a number of different ethnic groups , including people of Irish , Afro-Caribbean , Indian , Bangladeshi , Pakistani , and Somali backgrounds	None	0 2 
9339	461	{ LOCATION1 transit location } has a number of different ethnic groups , including people of Irish , Afro-Caribbean , Indian , Bangladeshi , Pakistani , and Somali backgrounds	None	0 2 3 
9368	469	I used to live in { LOCATION1 general } so I know it well	None	5 7 
9369	469	I used to live in { LOCATION1 price } so I know it well	None	5 7 
9370	469	I used to live in { LOCATION1 safety } so I know it well	None	5 7 
9371	469	I used to live in { LOCATION1 transit location } so I know it well	None	5 7 8 
9380	471	my job will be in the { LOCATION1 general } area	None	6 8 
9381	471	my job will be in the { LOCATION1 price } area	None	6 8 
9382	471	my job will be in the { LOCATION1 safety } area	None	6 8 
9383	471	my job will be in the { LOCATION1 transit location } area	None	6 8 9 
9408	478	The school is just off { LOCATION1 general } Square which is full of restaurants and late night bars	None	5 7 
9409	478	The school is just off { LOCATION1 price } Square which is full of restaurants and late night bars	None	5 7 
9410	478	The school is just off { LOCATION1 safety } Square which is full of restaurants and late night bars	None	5 7 
9411	478	The school is just off { LOCATION1 transit location } Square which is full of restaurants and late night bars	None	5 7 8 
9420	480	Since then , the old London and { LOCATION1 general } have expanded and become districts of the much larger Greater London	None	7 9 
9421	480	Since then , the old London and { LOCATION1 price } have expanded and become districts of the much larger Greater London	None	7 9 
9422	480	Since then , the old London and { LOCATION1 safety } have expanded and become districts of the much larger Greater London	None	7 9 
9423	480	Since then , the old London and { LOCATION1 transit location } have expanded and become districts of the much larger Greater London	None	7 9 10 
9428	482	John - { LOCATION1 general }	None	2 4 
9429	482	John - { LOCATION1 price }	None	2 4 
9430	482	John - { LOCATION1 safety }	None	2 4 
9431	482	John - { LOCATION1 transit location }	None	2 4 5 
9440	485	I have n't been to LOCATION2 or { LOCATION1 general } so ca n't compare directly	None	7 9 
9441	485	I have n't been to LOCATION2 or { LOCATION1 price } so ca n't compare directly	None	7 9 
9442	485	I have n't been to LOCATION2 or { LOCATION1 safety } so ca n't compare directly	None	7 9 
9443	485	I have n't been to LOCATION2 or { LOCATION1 transit location } so ca n't compare directly	None	7 9 10 
14368	485	I have n't been to { LOCATION2 general } or LOCATION1 so ca n't compare directly	None	5 7 
14369	485	I have n't been to { LOCATION2 price } or LOCATION1 so ca n't compare directly	None	5 7 
14370	485	I have n't been to { LOCATION2 safety } or LOCATION1 so ca n't compare directly	None	5 7 
14371	485	I have n't been to { LOCATION2 transit location } or LOCATION1 so ca n't compare directly	None	5 7 8 
9456	489	Times have changed and so has { LOCATION1 general }	None	6 8 
9457	489	Times have changed and so has { LOCATION1 price }	None	6 8 
9458	489	Times have changed and so has { LOCATION1 safety }	None	6 8 
9459	489	Times have changed and so has { LOCATION1 transit location }	None	6 8 9 
9476	493	You meet a mixture of people and being close enough to { LOCATION1 general } , it 's easy to intermingle	None	11 13 
9477	493	You meet a mixture of people and being close enough to { LOCATION1 price } , it 's easy to intermingle	None	11 13 
9478	493	You meet a mixture of people and being close enough to { LOCATION1 safety } , it 's easy to intermingle	None	11 13 
9479	493	You meet a mixture of people and being close enough to { LOCATION1 transit location } , it 's easy to intermingle	None	11 13 14 
9488	496	{ LOCATION1 general } village is a seriously nice place to live	None	0 2 
9489	496	{ LOCATION1 price } village is a seriously nice place to live	None	0 2 
9490	496	{ LOCATION1 safety } village is a seriously nice place to live	None	0 2 
9491	496	{ LOCATION1 transit location } village is a seriously nice place to live	None	0 2 3 
9512	500	I 'm not sure about the surrounding areas to Essex but i live about 25 mins from Essex tho i do n't know how far { LOCATION1 general } is exactly	None	25 27 
9513	500	I 'm not sure about the surrounding areas to Essex but i live about 25 mins from Essex tho i do n't know how far { LOCATION1 price } is exactly	None	25 27 
9514	500	I 'm not sure about the surrounding areas to Essex but i live about 25 mins from Essex tho i do n't know how far { LOCATION1 safety } is exactly	None	25 27 
9515	500	I 'm not sure about the surrounding areas to Essex but i live about 25 mins from Essex tho i do n't know how far { LOCATION1 transit location } is exactly	None	25 27 28 
9524	503	Living in The London , close to LOCATION2 or the top of { LOCATION1 general } Road is very safe	None	12 14 
9525	503	Living in The London , close to LOCATION2 or the top of { LOCATION1 price } Road is very safe	None	12 14 
9526	503	Living in The London , close to LOCATION2 or the top of { LOCATION1 safety } Road is very safe	None	12 14 
9527	503	Living in The London , close to LOCATION2 or the top of { LOCATION1 transit location } Road is very safe	None	12 14 15 
14376	503	Living in The London , close to { LOCATION2 general } or the top of LOCATION1 Road is very safe	None	7 9 
14377	503	Living in The London , close to { LOCATION2 price } or the top of LOCATION1 Road is very safe	None	7 9 
14378	503	Living in The London , close to { LOCATION2 safety } or the top of LOCATION1 Road is very safe	None	7 9 
14379	503	Living in The London , close to { LOCATION2 transit location } or the top of LOCATION1 Road is very safe	None	7 9 10 
9556	510	The point at which the turnpike gate stood was known as { LOCATION1 general }	None	11 13 
9557	510	The point at which the turnpike gate stood was known as { LOCATION1 price }	None	11 13 
9558	510	The point at which the turnpike gate stood was known as { LOCATION1 safety }	None	11 13 
9559	510	The point at which the turnpike gate stood was known as { LOCATION1 transit location }	None	11 13 14 
9568	513	W9 3RU CAFE BUZZ ( Next to ABC Music ) Address : Great West Road , { LOCATION1 general }	None	16 18 
9569	513	W9 3RU CAFE BUZZ ( Next to ABC Music ) Address : Great West Road , { LOCATION1 price }	None	16 18 
9570	513	W9 3RU CAFE BUZZ ( Next to ABC Music ) Address : Great West Road , { LOCATION1 safety }	None	16 18 
9571	513	W9 3RU CAFE BUZZ ( Next to ABC Music ) Address : Great West Road , { LOCATION1 transit location }	None	16 18 19 
9588	518	{ LOCATION1 general } is London 's main shopping street	None	0 2 
9589	518	{ LOCATION1 price } is London 's main shopping street	None	0 2 
9590	518	{ LOCATION1 safety } is London 's main shopping street	None	0 2 
9591	518	{ LOCATION1 transit location } is London 's main shopping street	None	0 2 3 
9612	523	The boundary with the county of kent is 3 or 4 miles south of { LOCATION1 general } Town Centre	None	14 16 
9613	523	The boundary with the county of kent is 3 or 4 miles south of { LOCATION1 price } Town Centre	None	14 16 
9614	523	The boundary with the county of kent is 3 or 4 miles south of { LOCATION1 safety } Town Centre	None	14 16 
9615	523	The boundary with the county of kent is 3 or 4 miles south of { LOCATION1 transit location } Town Centre	None	14 16 17 
9628	527	i live near { LOCATION1 general }	None	3 5 
9629	527	i live near { LOCATION1 price }	None	3 5 
9630	527	i live near { LOCATION1 safety }	None	3 5 
9631	527	i live near { LOCATION1 transit location }	None	3 5 6 
9652	532	Try parking at one of the Piccadilly line stations on your way through { LOCATION1 general } and getting the tube in , the piccadilly line runs quite late at the weekend , especially on route to LOCATION2	None	13 15 
9653	532	Try parking at one of the Piccadilly line stations on your way through { LOCATION1 price } and getting the tube in , the piccadilly line runs quite late at the weekend , especially on route to LOCATION2	None	13 15 
9654	532	Try parking at one of the Piccadilly line stations on your way through { LOCATION1 safety } and getting the tube in , the piccadilly line runs quite late at the weekend , especially on route to LOCATION2	None	13 15 
9655	532	Try parking at one of the Piccadilly line stations on your way through { LOCATION1 transit location } and getting the tube in , the piccadilly line runs quite late at the weekend , especially on route to LOCATION2	None	13 15 16 
14400	532	Try parking at one of the Piccadilly line stations on your way through LOCATION1 and getting the tube in , the piccadilly line runs quite late at the weekend , especially on route to { LOCATION2 general }	None	34 36 
14401	532	Try parking at one of the Piccadilly line stations on your way through LOCATION1 and getting the tube in , the piccadilly line runs quite late at the weekend , especially on route to { LOCATION2 price }	None	34 36 
14402	532	Try parking at one of the Piccadilly line stations on your way through LOCATION1 and getting the tube in , the piccadilly line runs quite late at the weekend , especially on route to { LOCATION2 safety }	None	34 36 
14403	532	Try parking at one of the Piccadilly line stations on your way through LOCATION1 and getting the tube in , the piccadilly line runs quite late at the weekend , especially on route to { LOCATION2 transit location }	None	34 36 37 
9676	538	{ LOCATION1 general } bells is in the London , not the east end	None	0 2 
9677	538	{ LOCATION1 price } bells is in the London , not the east end	None	0 2 
9678	538	{ LOCATION1 safety } bells is in the London , not the east end	None	0 2 
9679	538	{ LOCATION1 transit location } bells is in the London , not the east end	None	0 2 3 
9700	543	{ LOCATION1 general } is a really is a sweet part of London , alot young artist around and somethings always happening	None	0 2 
9701	543	{ LOCATION1 price } is a really is a sweet part of London , alot young artist around and somethings always happening	None	0 2 
9702	543	{ LOCATION1 safety } is a really is a sweet part of London , alot young artist around and somethings always happening	None	0 2 
9703	543	{ LOCATION1 transit location } is a really is a sweet part of London , alot young artist around and somethings always happening	None	0 2 3 
9708	545	For example , { LOCATION1 general } was originally in Surrey but became part of London ( outer ) in the '60s	None	3 5 
9709	545	For example , { LOCATION1 price } was originally in Surrey but became part of London ( outer ) in the '60s	None	3 5 
9710	545	For example , { LOCATION1 safety } was originally in Surrey but became part of London ( outer ) in the '60s	None	3 5 
9711	545	For example , { LOCATION1 transit location } was originally in Surrey but became part of London ( outer ) in the '60s	None	3 5 6 
9716	547	It boosts exciting things like Royal observatory , rolling slopes , tennis courts , deer enclosure etc If you like parks and you are fond of recreation then { LOCATION1 general } is definitely the right place to be	None	28 30 
9717	547	It boosts exciting things like Royal observatory , rolling slopes , tennis courts , deer enclosure etc If you like parks and you are fond of recreation then { LOCATION1 price } is definitely the right place to be	None	28 30 
9718	547	It boosts exciting things like Royal observatory , rolling slopes , tennis courts , deer enclosure etc If you like parks and you are fond of recreation then { LOCATION1 safety } is definitely the right place to be	None	28 30 
9719	547	It boosts exciting things like Royal observatory , rolling slopes , tennis courts , deer enclosure etc If you like parks and you are fond of recreation then { LOCATION1 transit location } is definitely the right place to be	None	28 30 31 
9736	551	{ LOCATION1 general } is right by the River Thames too	None	0 2 
9737	551	{ LOCATION1 price } is right by the River Thames too	None	0 2 
9738	551	{ LOCATION1 safety } is right by the River Thames too	None	0 2 
9739	551	{ LOCATION1 transit location } is right by the River Thames too	None	0 2 3 
9748	554	LOCATION2 and { LOCATION1 general } are located on the Southwest of London	None	2 4 
9749	554	LOCATION2 and { LOCATION1 price } are located on the Southwest of London	None	2 4 
9750	554	LOCATION2 and { LOCATION1 safety } are located on the Southwest of London	None	2 4 
9751	554	LOCATION2 and { LOCATION1 transit location } are located on the Southwest of London	None	2 4 5 
14416	554	{ LOCATION2 general } and LOCATION1 are located on the Southwest of London	None	0 2 
14417	554	{ LOCATION2 price } and LOCATION1 are located on the Southwest of London	None	0 2 
14418	554	{ LOCATION2 safety } and LOCATION1 are located on the Southwest of London	None	0 2 
14419	554	{ LOCATION2 transit location } and LOCATION1 are located on the Southwest of London	None	0 2 3 
9756	556	org Kenwood House ( { LOCATION1 general } )	None	4 6 
9757	556	org Kenwood House ( { LOCATION1 price } )	None	4 6 
9758	556	org Kenwood House ( { LOCATION1 safety } )	None	4 6 
9759	556	org Kenwood House ( { LOCATION1 transit location } )	None	4 6 7 
9776	560	I did n't even know there was a north { LOCATION1 general } depends which bit	None	9 11 
9777	560	I did n't even know there was a north { LOCATION1 price } depends which bit	None	9 11 
9778	560	I did n't even know there was a north { LOCATION1 safety } depends which bit	None	9 11 
9779	560	I did n't even know there was a north { LOCATION1 transit location } depends which bit	None	9 11 12 
9800	566	{ LOCATION1 general } is full of markets and very fun to browse around	None	0 2 
9801	566	{ LOCATION1 price } is full of markets and very fun to browse around	None	0 2 
9802	566	{ LOCATION1 safety } is full of markets and very fun to browse around	None	0 2 
9803	566	{ LOCATION1 transit location } is full of markets and very fun to browse around	None	0 2 3 
9832	573	{ LOCATION1 general } was a great place to live for those 4 months and would be a wonderful place to grow up	None	0 2 
9833	573	{ LOCATION1 price } was a great place to live for those 4 months and would be a wonderful place to grow up	None	0 2 
9834	573	{ LOCATION1 safety } was a great place to live for those 4 months and would be a wonderful place to grow up	None	0 2 
9835	573	{ LOCATION1 transit location } was a great place to live for those 4 months and would be a wonderful place to grow up	None	0 2 3 
9844	576	Some websites you might find helpful during your stay : < listings and 'What 's On ' guides < official tourist guide to the London < restaurant guide with great special offers Avoid { LOCATION1 general } to the south without a knife proof vest < /quote > That 's an exageration	None	33 35 
9845	576	Some websites you might find helpful during your stay : < listings and 'What 's On ' guides < official tourist guide to the London < restaurant guide with great special offers Avoid { LOCATION1 price } to the south without a knife proof vest < /quote > That 's an exageration	None	33 35 
9846	576	Some websites you might find helpful during your stay : < listings and 'What 's On ' guides < official tourist guide to the London < restaurant guide with great special offers Avoid { LOCATION1 safety } to the south without a knife proof vest < /quote > That 's an exageration	None	33 35 
9847	576	Some websites you might find helpful during your stay : < listings and 'What 's On ' guides < official tourist guide to the London < restaurant guide with great special offers Avoid { LOCATION1 transit location } to the south without a knife proof vest < /quote > That 's an exageration	None	33 35 36 
9852	578	East : { LOCATION1 general }	None	2 4 
9853	578	East : { LOCATION1 price }	None	2 4 
9854	578	East : { LOCATION1 safety }	None	2 4 
9855	578	East : { LOCATION1 transit location }	None	2 4 5 
9876	583	Neals Yard is worth a visit and not far from { LOCATION1 general } where you 'll find the famous Neal 's Yard Remedies	None	10 12 
9877	583	Neals Yard is worth a visit and not far from { LOCATION1 price } where you 'll find the famous Neal 's Yard Remedies	None	10 12 
9878	583	Neals Yard is worth a visit and not far from { LOCATION1 safety } where you 'll find the famous Neal 's Yard Remedies	None	10 12 
9879	583	Neals Yard is worth a visit and not far from { LOCATION1 transit location } where you 'll find the famous Neal 's Yard Remedies	None	10 12 13 
9896	588	I come from south London and really want to no why so many people think cockneys only come from { LOCATION1 general }	None	19 21 
9897	588	I come from south London and really want to no why so many people think cockneys only come from { LOCATION1 price }	None	19 21 
9898	588	I come from south London and really want to no why so many people think cockneys only come from { LOCATION1 safety }	None	19 21 
9899	588	I come from south London and really want to no why so many people think cockneys only come from { LOCATION1 transit location }	None	19 21 22 
9908	590	Have you considered { LOCATION1 general }	None	3 5 
9909	590	Have you considered { LOCATION1 price }	None	3 5 
9910	590	Have you considered { LOCATION1 safety }	None	3 5 
9911	590	Have you considered { LOCATION1 transit location }	None	3 5 6 
9940	598	Also it depeneds where you live this is what i can say for most parts of { LOCATION1 general }	None	16 18 
9941	598	Also it depeneds where you live this is what i can say for most parts of { LOCATION1 price }	None	16 18 
9942	598	Also it depeneds where you live this is what i can say for most parts of { LOCATION1 safety }	None	16 18 
9943	598	Also it depeneds where you live this is what i can say for most parts of { LOCATION1 transit location }	None	16 18 19 
9964	602	I live in { LOCATION1 general } , Near Stamford bridge	None	3 5 
9965	602	I live in { LOCATION1 price } , Near Stamford bridge	None	3 5 
9966	602	I live in { LOCATION1 safety } , Near Stamford bridge	None	3 5 
9967	602	I live in { LOCATION1 transit location } , Near Stamford bridge	None	3 5 6 
9976	605	{ LOCATION1 general } is full of small shops , street market stalls and street food outlets	None	0 2 
9977	605	{ LOCATION1 price } is full of small shops , street market stalls and street food outlets	None	0 2 
9978	605	{ LOCATION1 safety } is full of small shops , street market stalls and street food outlets	None	0 2 
9979	605	{ LOCATION1 transit location } is full of small shops , street market stalls and street food outlets	None	0 2 3 
10004	611	I was looking at either Leicester Square or { LOCATION1 general } , but i 'm really not sure about any of them	None	8 10 
10005	611	I was looking at either Leicester Square or { LOCATION1 price } , but i 'm really not sure about any of them	None	8 10 
10006	611	I was looking at either Leicester Square or { LOCATION1 safety } , but i 'm really not sure about any of them	None	8 10 
10007	611	I was looking at either Leicester Square or { LOCATION1 transit location } , but i 'm really not sure about any of them	None	8 10 11 
10032	618	Does anyone know of anywhere close to { LOCATION1 general } or online that supply these cheaply	None	7 9 
10033	618	Does anyone know of anywhere close to { LOCATION1 price } or online that supply these cheaply	None	7 9 
10034	618	Does anyone know of anywhere close to { LOCATION1 safety } or online that supply these cheaply	None	7 9 
10035	618	Does anyone know of anywhere close to { LOCATION1 transit location } or online that supply these cheaply	None	7 9 10 
10060	624	I used to work there and walking from the office to the tube after dark was a no-no I like KOKO club in { LOCATION1 general } live bands some nights	None	23 25 
10061	624	I used to work there and walking from the office to the tube after dark was a no-no I like KOKO club in { LOCATION1 price } live bands some nights	None	23 25 
10062	624	I used to work there and walking from the office to the tube after dark was a no-no I like KOKO club in { LOCATION1 safety } live bands some nights	None	23 25 
10063	624	I used to work there and walking from the office to the tube after dark was a no-no I like KOKO club in { LOCATION1 transit location } live bands some nights	None	23 25 26 
10076	628	My office is in the { LOCATION1 general } SW1X area ( I have no idea about London )	None	5 7 
10077	628	My office is in the { LOCATION1 price } SW1X area ( I have no idea about London )	None	5 7 
10078	628	My office is in the { LOCATION1 safety } SW1X area ( I have no idea about London )	None	5 7 
10079	628	My office is in the { LOCATION1 transit location } SW1X area ( I have no idea about London )	None	5 7 8 
10108	635	{ LOCATION1 general } is part of Greater London	None	0 2 
10109	635	{ LOCATION1 price } is part of Greater London	None	0 2 
10110	635	{ LOCATION1 safety } is part of Greater London	None	0 2 
10111	635	{ LOCATION1 transit location } is part of Greater London	None	0 2 3 
10120	638	{ LOCATION1 general } is probably the quietest due to the large jewish community	None	0 2 
10121	638	{ LOCATION1 price } is probably the quietest due to the large jewish community	None	0 2 
10122	638	{ LOCATION1 safety } is probably the quietest due to the large jewish community	None	0 2 
10123	638	{ LOCATION1 transit location } is probably the quietest due to the large jewish community	None	0 2 3 
10132	640	Anyway I hope this helps , I know { LOCATION1 general } pretty well ( lived here all my life	None	8 10 
10133	640	Anyway I hope this helps , I know { LOCATION1 price } pretty well ( lived here all my life	None	8 10 
10134	640	Anyway I hope this helps , I know { LOCATION1 safety } pretty well ( lived here all my life	None	8 10 
10135	640	Anyway I hope this helps , I know { LOCATION1 transit location } pretty well ( lived here all my life	None	8 10 11 
10140	642	{ LOCATION1 general } has nice shops	None	0 2 
10141	642	{ LOCATION1 price } has nice shops	None	0 2 
10142	642	{ LOCATION1 safety } has nice shops	None	0 2 
10143	642	{ LOCATION1 transit location } has nice shops	None	0 2 3 
10152	645	I have found an apartment on a short term basis at Clanricarde Gardens , { LOCATION1 general } , London	None	14 16 
10153	645	I have found an apartment on a short term basis at Clanricarde Gardens , { LOCATION1 price } , London	None	14 16 
10154	645	I have found an apartment on a short term basis at Clanricarde Gardens , { LOCATION1 safety } , London	None	14 16 
10155	645	I have found an apartment on a short term basis at Clanricarde Gardens , { LOCATION1 transit location } , London	None	14 16 17 
10164	648	I would n't live in { LOCATION1 general }	None	5 7 
10165	648	I would n't live in { LOCATION1 price }	None	5 7 
10166	648	I would n't live in { LOCATION1 safety }	None	5 7 
10167	648	I would n't live in { LOCATION1 transit location }	None	5 7 8 
10180	652	Outside { LOCATION1 general } Village is not really the same level , but better value	None	1 3 
10181	652	Outside { LOCATION1 price } Village is not really the same level , but better value	None	1 3 
10182	652	Outside { LOCATION1 safety } Village is not really the same level , but better value	None	1 3 
10183	652	Outside { LOCATION1 transit location } Village is not really the same level , but better value	None	1 3 4 
10192	655	Do { LOCATION1 general } for the first day and then plan for other things in London for the other 2 days I there enough in LOCATION1 for 3 days	None	1 3 
10193	655	Do { LOCATION1 price } for the first day and then plan for other things in London for the other 2 days I there enough in LOCATION1 for 3 days	None	1 3 
10194	655	Do { LOCATION1 safety } for the first day and then plan for other things in London for the other 2 days I there enough in LOCATION1 for 3 days	None	1 3 
10195	655	Do { LOCATION1 transit location } for the first day and then plan for other things in London for the other 2 days I there enough in LOCATION1 for 3 days	None	1 3 4 
10208	659	PS , do n't know any Jews who live in { LOCATION1 general } in response to the person above me , that 's LOCATION1	None	10 12 
10209	659	PS , do n't know any Jews who live in { LOCATION1 price } in response to the person above me , that 's LOCATION1	None	10 12 
10210	659	PS , do n't know any Jews who live in { LOCATION1 safety } in response to the person above me , that 's LOCATION1	None	10 12 
10211	659	PS , do n't know any Jews who live in { LOCATION1 transit location } in response to the person above me , that 's LOCATION1	None	10 12 13 
10228	663	If you have been a girl scouts before , you can enquire to put up at Baden House near { LOCATION1 general } area	None	19 21 
10229	663	If you have been a girl scouts before , you can enquire to put up at Baden House near { LOCATION1 price } area	None	19 21 
10230	663	If you have been a girl scouts before , you can enquire to put up at Baden House near { LOCATION1 safety } area	None	19 21 
10231	663	If you have been a girl scouts before , you can enquire to put up at Baden House near { LOCATION1 transit location } area	None	19 21 22 
10244	667	Meanwhile here 's a bunch of 360-pans of London Near LOCATION2 the Fishcotheque : By the railway bridge that goes over to { LOCATION1 general }	None	22 24 
10245	667	Meanwhile here 's a bunch of 360-pans of London Near LOCATION2 the Fishcotheque : By the railway bridge that goes over to { LOCATION1 price }	None	22 24 
10246	667	Meanwhile here 's a bunch of 360-pans of London Near LOCATION2 the Fishcotheque : By the railway bridge that goes over to { LOCATION1 safety }	None	22 24 
10247	667	Meanwhile here 's a bunch of 360-pans of London Near LOCATION2 the Fishcotheque : By the railway bridge that goes over to { LOCATION1 transit location }	None	22 24 25 
14448	667	Meanwhile here 's a bunch of 360-pans of London Near { LOCATION2 general } the Fishcotheque : By the railway bridge that goes over to LOCATION1	None	10 12 
14449	667	Meanwhile here 's a bunch of 360-pans of London Near { LOCATION2 price } the Fishcotheque : By the railway bridge that goes over to LOCATION1	None	10 12 
14450	667	Meanwhile here 's a bunch of 360-pans of London Near { LOCATION2 safety } the Fishcotheque : By the railway bridge that goes over to LOCATION1	None	10 12 
14451	667	Meanwhile here 's a bunch of 360-pans of London Near { LOCATION2 transit location } the Fishcotheque : By the railway bridge that goes over to LOCATION1	None	10 12 13 
10280	675	{ LOCATION1 general } has a large park and ok places for dining and drinking	None	0 2 
10281	675	{ LOCATION1 price } has a large park and ok places for dining and drinking	None	0 2 
10282	675	{ LOCATION1 safety } has a large park and ok places for dining and drinking	None	0 2 
10283	675	{ LOCATION1 transit location } has a large park and ok places for dining and drinking	None	0 2 3 
10288	677	I was living in { LOCATION1 general } and literally 5mins from me is where the Osbournes lived	None	4 6 
10289	677	I was living in { LOCATION1 price } and literally 5mins from me is where the Osbournes lived	None	4 6 
10290	677	I was living in { LOCATION1 safety } and literally 5mins from me is where the Osbournes lived	None	4 6 
10291	677	I was living in { LOCATION1 transit location } and literally 5mins from me is where the Osbournes lived	None	4 6 7 
10304	680	At { LOCATION1 general } you can see the Cutty Sark ship museum , and see where 0.00 latitude ( or greenwich Mean time ) starts	None	1 3 
10305	680	At { LOCATION1 price } you can see the Cutty Sark ship museum , and see where 0.00 latitude ( or greenwich Mean time ) starts	None	1 3 
