	id	sentence1	label	positions
12474	2437	[SEP1] LOCATION2 safety [SEP2] Close to LOCATION1 is the best	None	0 2 
12475	2437	[SEP1] LOCATION2 transit location [SEP2] Close to LOCATION1 is the best	None	0 2 3 
12476	2462	If I had to live in one of them , I would choose the LOCATION1 area of [SEP1] LOCATION2 general [SEP2] ( if I could afford it )	None	17 19 
12477	2462	If I had to live in one of them , I would choose the LOCATION1 area of [SEP1] LOCATION2 price [SEP2] ( if I could afford it )	None	17 19 
12478	2462	If I had to live in one of them , I would choose the LOCATION1 area of [SEP1] LOCATION2 safety [SEP2] ( if I could afford it )	None	17 19 
12479	2462	If I had to live in one of them , I would choose the LOCATION1 area of [SEP1] LOCATION2 transit location [SEP2] ( if I could afford it )	None	17 19 20 
12480	2471	Actually Lara LOCATION1 and [SEP1] LOCATION2 general [SEP2] is only the 10th safest London borough	None	4 6 
12481	2471	Actually Lara LOCATION1 and [SEP1] LOCATION2 price [SEP2] is only the 10th safest London borough	None	4 6 
12482	2471	Actually Lara LOCATION1 and [SEP1] LOCATION2 safety [SEP2] is only the 10th safest London borough	None	4 6 
12483	2471	Actually Lara LOCATION1 and [SEP1] LOCATION2 transit location [SEP2] is only the 10th safest London borough	None	4 6 7 
12484	2478	I am living in LOCATION1 , [SEP1] LOCATION2 general [SEP2] , but have to move	None	6 8 
12485	2478	I am living in LOCATION1 , [SEP1] LOCATION2 price [SEP2] , but have to move	None	6 8 
12486	2478	I am living in LOCATION1 , [SEP1] LOCATION2 safety [SEP2] , but have to move	None	6 8 
12487	2478	I am living in LOCATION1 , [SEP1] LOCATION2 transit location [SEP2] , but have to move	None	6 8 9 
12488	2489	One is located in [SEP1] LOCATION2 general [SEP2] ( LOCATION1 )	None	4 6 
12489	2489	One is located in [SEP1] LOCATION2 price [SEP2] ( LOCATION1 )	None	4 6 
12490	2489	One is located in [SEP1] LOCATION2 safety [SEP2] ( LOCATION1 )	None	4 6 
12491	2489	One is located in [SEP1] LOCATION2 transit location [SEP2] ( LOCATION1 )	None	4 6 7 
12492	2501	I live in SE27 but 1 street away is SW16 . It 's the border between LOCATION1 and [SEP1] LOCATION2 general [SEP2]	None	18 20 
12493	2501	I live in SE27 but 1 street away is SW16 . It 's the border between LOCATION1 and [SEP1] LOCATION2 price [SEP2]	None	18 20 
12494	2501	I live in SE27 but 1 street away is SW16 . It 's the border between LOCATION1 and [SEP1] LOCATION2 safety [SEP2]	None	18 20 
12495	2501	I live in SE27 but 1 street away is SW16 . It 's the border between LOCATION1 and [SEP1] LOCATION2 transit location [SEP2]	None	18 20 21 
12496	2505	I loved the village and thought LOCATION1 was just beautiful , especially the lake , and it only took about 30 minutes to get to [SEP1] LOCATION2 general [SEP2] Rd	None	25 27 
12497	2505	I loved the village and thought LOCATION1 was just beautiful , especially the lake , and it only took about 30 minutes to get to [SEP1] LOCATION2 price [SEP2] Rd	None	25 27 
12498	2505	I loved the village and thought LOCATION1 was just beautiful , especially the lake , and it only took about 30 minutes to get to [SEP1] LOCATION2 safety [SEP2] Rd	None	25 27 
12499	2505	I loved the village and thought LOCATION1 was just beautiful , especially the lake , and it only took about 30 minutes to get to [SEP1] LOCATION2 transit location [SEP2] Rd	None	25 27 28 
12500	2506	A cool place to eat and drink in [SEP1] LOCATION2 general [SEP2] is LOCATION1	None	8 10 
12501	2506	A cool place to eat and drink in [SEP1] LOCATION2 price [SEP2] is LOCATION1	None	8 10 
12502	2506	A cool place to eat and drink in [SEP1] LOCATION2 safety [SEP2] is LOCATION1	None	8 10 
12503	2506	A cool place to eat and drink in [SEP1] LOCATION2 transit location [SEP2] is LOCATION1	None	8 10 11 
12504	2541	Out east like LOCATION1 and [SEP1] LOCATION2 general [SEP2] is also cool , a little cheaper , but still not cheap	None	5 7 
12505	2541	Out east like LOCATION1 and [SEP1] LOCATION2 price [SEP2] is also cool , a little cheaper , but still not cheap	None	5 7 
12506	2541	Out east like LOCATION1 and [SEP1] LOCATION2 safety [SEP2] is also cool , a little cheaper , but still not cheap	None	5 7 
12507	2541	Out east like LOCATION1 and [SEP1] LOCATION2 transit location [SEP2] is also cool , a little cheaper , but still not cheap	None	5 7 8 
12508	2547	I am i LOCATION1 , in [SEP1] LOCATION2 general [SEP2]	None	6 8 
12509	2547	I am i LOCATION1 , in [SEP1] LOCATION2 price [SEP2]	None	6 8 
12510	2547	I am i LOCATION1 , in [SEP1] LOCATION2 safety [SEP2]	None	6 8 
12511	2547	I am i LOCATION1 , in [SEP1] LOCATION2 transit location [SEP2]	None	6 8 9 
12512	2549	I was born in [SEP1] LOCATION2 general [SEP2] I am a cockney , my father was born along the LOCATION1	None	4 6 
12513	2549	I was born in [SEP1] LOCATION2 price [SEP2] I am a cockney , my father was born along the LOCATION1	None	4 6 
12514	2549	I was born in [SEP1] LOCATION2 safety [SEP2] I am a cockney , my father was born along the LOCATION1	None	4 6 
12515	2549	I was born in [SEP1] LOCATION2 transit location [SEP2] I am a cockney , my father was born along the LOCATION1	None	4 6 7 
12516	2550	LOCATION1 is colourful , and I rather liked my time in [SEP1] LOCATION2 general [SEP2] which is next to it	Positive	11 13 
12517	2550	LOCATION1 is colourful , and I rather liked my time in [SEP1] LOCATION2 price [SEP2] which is next to it	None	11 13 
12518	2550	LOCATION1 is colourful , and I rather liked my time in [SEP1] LOCATION2 safety [SEP2] which is next to it	None	11 13 
12519	2550	LOCATION1 is colourful , and I rather liked my time in [SEP1] LOCATION2 transit location [SEP2] which is next to it	None	11 13 14 
12520	2551	= [SEP1] LOCATION2 general [SEP2] and LOCATION1 area is still the cheapest to rent AND to buy in London	None	1 3 
12521	2551	= [SEP1] LOCATION2 price [SEP2] and LOCATION1 area is still the cheapest to rent AND to buy in London	Positive	1 3 
12522	2551	= [SEP1] LOCATION2 safety [SEP2] and LOCATION1 area is still the cheapest to rent AND to buy in London	None	1 3 
12523	2551	= [SEP1] LOCATION2 transit location [SEP2] and LOCATION1 area is still the cheapest to rent AND to buy in London	None	1 3 4 
12524	2552	[SEP1] LOCATION2 general [SEP2] and LOCATION1 are nice	Positive	0 2 
12525	2552	[SEP1] LOCATION2 price [SEP2] and LOCATION1 are nice	None	0 2 
12526	2552	[SEP1] LOCATION2 safety [SEP2] and LOCATION1 are nice	None	0 2 
12527	2552	[SEP1] LOCATION2 transit location [SEP2] and LOCATION1 are nice	None	0 2 3 
12528	2553	LOCATION1 is a dump and much of [SEP1] LOCATION2 general [SEP2] is a dump	Negative	7 9 
12529	2553	LOCATION1 is a dump and much of [SEP1] LOCATION2 price [SEP2] is a dump	None	7 9 
12530	2553	LOCATION1 is a dump and much of [SEP1] LOCATION2 safety [SEP2] is a dump	None	7 9 
12531	2553	LOCATION1 is a dump and much of [SEP1] LOCATION2 transit location [SEP2] is a dump	None	7 9 10 
12532	2554	[SEP1] LOCATION2 general [SEP2] or LOCATION1 would supply great local amenities and a direct train into the London	None	0 2 
12533	2554	[SEP1] LOCATION2 price [SEP2] or LOCATION1 would supply great local amenities and a direct train into the London	None	0 2 
12534	2554	[SEP1] LOCATION2 safety [SEP2] or LOCATION1 would supply great local amenities and a direct train into the London	None	0 2 
12535	2554	[SEP1] LOCATION2 transit location [SEP2] or LOCATION1 would supply great local amenities and a direct train into the London	Positive	0 2 3 
12536	2555	I 'd go for very central - [SEP1] LOCATION2 general [SEP2] or LOCATION1	None	7 9 
12537	2555	I 'd go for very central - [SEP1] LOCATION2 price [SEP2] or LOCATION1	None	7 9 
12538	2555	I 'd go for very central - [SEP1] LOCATION2 safety [SEP2] or LOCATION1	None	7 9 
12539	2555	I 'd go for very central - [SEP1] LOCATION2 transit location [SEP2] or LOCATION1	Positive	7 9 10 
12540	2556	Both have great shopping centres ( LOCATION1 has the giant Glades and [SEP1] LOCATION2 general [SEP2] the Whitgift and Centrale centres )	None	12 14 
12541	2556	Both have great shopping centres ( LOCATION1 has the giant Glades and [SEP1] LOCATION2 price [SEP2] the Whitgift and Centrale centres )	None	12 14 
12542	2556	Both have great shopping centres ( LOCATION1 has the giant Glades and [SEP1] LOCATION2 safety [SEP2] the Whitgift and Centrale centres )	None	12 14 
12543	2556	Both have great shopping centres ( LOCATION1 has the giant Glades and [SEP1] LOCATION2 transit location [SEP2] the Whitgift and Centrale centres )	None	12 14 15 
12544	2557	[SEP1] LOCATION2 general [SEP2] is a bit far out , as is LOCATION1	None	0 2 
12545	2557	[SEP1] LOCATION2 price [SEP2] is a bit far out , as is LOCATION1	None	0 2 
12546	2557	[SEP1] LOCATION2 safety [SEP2] is a bit far out , as is LOCATION1	None	0 2 
12547	2557	[SEP1] LOCATION2 transit location [SEP2] is a bit far out , as is LOCATION1	Negative	0 2 3 
12548	2558	Try LOCATION1 or [SEP1] LOCATION2 general [SEP2]	Positive	3 5 
12549	2558	Try LOCATION1 or [SEP1] LOCATION2 price [SEP2]	None	3 5 
12550	2558	Try LOCATION1 or [SEP1] LOCATION2 safety [SEP2]	None	3 5 
12551	2558	Try LOCATION1 or [SEP1] LOCATION2 transit location [SEP2]	None	3 5 6 
12552	2559	I 'd avoid LOCATION1 and [SEP1] LOCATION2 general [SEP2] - they 're not too nice	Negative	5 7 
12553	2559	I 'd avoid LOCATION1 and [SEP1] LOCATION2 price [SEP2] - they 're not too nice	None	5 7 
12554	2559	I 'd avoid LOCATION1 and [SEP1] LOCATION2 safety [SEP2] - they 're not too nice	None	5 7 
12555	2559	I 'd avoid LOCATION1 and [SEP1] LOCATION2 transit location [SEP2] - they 're not too nice	None	5 7 8 
12556	255	i need to get their at 3pm , the problem is that i have to go by public transport as i dont have a car and i live in LOCATION1 in [SEP1] LOCATION2 general [SEP2] , which is an area just nearby wembley	None	31 33 
12557	255	i need to get their at 3pm , the problem is that i have to go by public transport as i dont have a car and i live in LOCATION1 in [SEP1] LOCATION2 price [SEP2] , which is an area just nearby wembley	None	31 33 
12558	255	i need to get their at 3pm , the problem is that i have to go by public transport as i dont have a car and i live in LOCATION1 in [SEP1] LOCATION2 safety [SEP2] , which is an area just nearby wembley	None	31 33 
12559	255	i need to get their at 3pm , the problem is that i have to go by public transport as i dont have a car and i live in LOCATION1 in [SEP1] LOCATION2 transit location [SEP2] , which is an area just nearby wembley	None	31 33 34 
12560	2560	[SEP1] LOCATION2 general [SEP2] LOCATION1 is a good place to start out in London	Positive	0 2 
12561	2560	[SEP1] LOCATION2 price [SEP2] LOCATION1 is a good place to start out in London	None	0 2 
12562	2560	[SEP1] LOCATION2 safety [SEP2] LOCATION1 is a good place to start out in London	None	0 2 
12563	2560	[SEP1] LOCATION2 transit location [SEP2] LOCATION1 is a good place to start out in London	None	0 2 3 
12564	2561	[SEP1] LOCATION2 general [SEP2] and north of LOCATION1 has a lot of gun crime and robberies	None	0 2 
12565	2561	[SEP1] LOCATION2 price [SEP2] and north of LOCATION1 has a lot of gun crime and robberies	None	0 2 
12566	2561	[SEP1] LOCATION2 safety [SEP2] and north of LOCATION1 has a lot of gun crime and robberies	Negative	0 2 
12567	2561	[SEP1] LOCATION2 transit location [SEP2] and north of LOCATION1 has a lot of gun crime and robberies	None	0 2 3 
12568	2562	A bit further out towards the suburbs are LOCATION1 and [SEP1] LOCATION2 general [SEP2] which are pleasant areas	Positive	10 12 
12569	2562	A bit further out towards the suburbs are LOCATION1 and [SEP1] LOCATION2 price [SEP2] which are pleasant areas	None	10 12 
12570	2562	A bit further out towards the suburbs are LOCATION1 and [SEP1] LOCATION2 safety [SEP2] which are pleasant areas	None	10 12 
12571	2562	A bit further out towards the suburbs are LOCATION1 and [SEP1] LOCATION2 transit location [SEP2] which are pleasant areas	Negative	10 12 13 
12572	2563	do n't live in the LOCATION1 it is pretty rough especially around [SEP1] LOCATION2 general [SEP2]	None	12 14 
12573	2563	do n't live in the LOCATION1 it is pretty rough especially around [SEP1] LOCATION2 price [SEP2]	None	12 14 
12574	2563	do n't live in the LOCATION1 it is pretty rough especially around [SEP1] LOCATION2 safety [SEP2]	Negative	12 14 
12575	2563	do n't live in the LOCATION1 it is pretty rough especially around [SEP1] LOCATION2 transit location [SEP2]	None	12 14 15 
12576	2564	LOCATION1 is all either very expensive or very rough [SEP1] LOCATION2 general [SEP2] would be a great spot , it is cheap but as mentioned it is quite dangerous	Positive	9 11 
12577	2564	LOCATION1 is all either very expensive or very rough [SEP1] LOCATION2 price [SEP2] would be a great spot , it is cheap but as mentioned it is quite dangerous	Positive	9 11 
12578	2564	LOCATION1 is all either very expensive or very rough [SEP1] LOCATION2 safety [SEP2] would be a great spot , it is cheap but as mentioned it is quite dangerous	Negative	9 11 
12579	2564	LOCATION1 is all either very expensive or very rough [SEP1] LOCATION2 transit location [SEP2] would be a great spot , it is cheap but as mentioned it is quite dangerous	None	9 11 12 
12580	2565	Places like LOCATION1 and [SEP1] LOCATION2 general [SEP2] really are not that bad ,	Positive	4 6 
12581	2565	Places like LOCATION1 and [SEP1] LOCATION2 price [SEP2] really are not that bad ,	None	4 6 
12582	2565	Places like LOCATION1 and [SEP1] LOCATION2 safety [SEP2] really are not that bad ,	None	4 6 
12583	2565	Places like LOCATION1 and [SEP1] LOCATION2 transit location [SEP2] really are not that bad ,	None	4 6 7 
12584	2566	Other people have mentioned [SEP1] LOCATION2 general [SEP2] , but this borough is pretty expensive , especially LOCATION1	None	4 6 
12585	2566	Other people have mentioned [SEP1] LOCATION2 price [SEP2] , but this borough is pretty expensive , especially LOCATION1	Negative	4 6 
12586	2566	Other people have mentioned [SEP1] LOCATION2 safety [SEP2] , but this borough is pretty expensive , especially LOCATION1	None	4 6 
12587	2566	Other people have mentioned [SEP1] LOCATION2 transit location [SEP2] , but this borough is pretty expensive , especially LOCATION1	None	4 6 7 
12588	2567	[SEP1] LOCATION2 general [SEP2] and LOCATION1 are not the pleasantest of areas	Negative	0 2 
12589	2567	[SEP1] LOCATION2 price [SEP2] and LOCATION1 are not the pleasantest of areas	None	0 2 
12590	2567	[SEP1] LOCATION2 safety [SEP2] and LOCATION1 are not the pleasantest of areas	None	0 2 
12591	2567	[SEP1] LOCATION2 transit location [SEP2] and LOCATION1 are not the pleasantest of areas	None	0 2 3 
12592	2568	Try this link : They have quite cheap studio flats in LOCATION1 and [SEP1] LOCATION2 general [SEP2] , all pretty safe and nice from what I 've heard	Positive	13 15 
12593	2568	Try this link : They have quite cheap studio flats in LOCATION1 and [SEP1] LOCATION2 price [SEP2] , all pretty safe and nice from what I 've heard	Positive	13 15 
12594	2568	Try this link : They have quite cheap studio flats in LOCATION1 and [SEP1] LOCATION2 safety [SEP2] , all pretty safe and nice from what I 've heard	Positive	13 15 
12595	2568	Try this link : They have quite cheap studio flats in LOCATION1 and [SEP1] LOCATION2 transit location [SEP2] , all pretty safe and nice from what I 've heard	None	13 15 16 
12596	2569	I 'd recommend LOCATION1 , [SEP1] LOCATION2 general [SEP2]	Positive	5 7 
12597	2569	I 'd recommend LOCATION1 , [SEP1] LOCATION2 price [SEP2]	None	5 7 
12598	2569	I 'd recommend LOCATION1 , [SEP1] LOCATION2 safety [SEP2]	None	5 7 
12599	2569	I 'd recommend LOCATION1 , [SEP1] LOCATION2 transit location [SEP2]	None	5 7 8 
12600	2570	LOCATION1 AND [SEP1] LOCATION2 general [SEP2] IS STILL RIGHT IN CENTRAL London SO YOULL BE CLOSE TO EVERYTHING	None	2 4 
12601	2570	LOCATION1 AND [SEP1] LOCATION2 price [SEP2] IS STILL RIGHT IN CENTRAL London SO YOULL BE CLOSE TO EVERYTHING	None	2 4 
12602	2570	LOCATION1 AND [SEP1] LOCATION2 safety [SEP2] IS STILL RIGHT IN CENTRAL London SO YOULL BE CLOSE TO EVERYTHING	None	2 4 
12603	2570	LOCATION1 AND [SEP1] LOCATION2 transit location [SEP2] IS STILL RIGHT IN CENTRAL London SO YOULL BE CLOSE TO EVERYTHING	Positive	2 4 5 
12604	2571	LOCATION1 is beautiful I currently live just off [SEP1] LOCATION2 general [SEP2] and I like it	Positive	8 10 
12605	2571	LOCATION1 is beautiful I currently live just off [SEP1] LOCATION2 price [SEP2] and I like it	None	8 10 
12606	2571	LOCATION1 is beautiful I currently live just off [SEP1] LOCATION2 safety [SEP2] and I like it	None	8 10 
12607	2571	LOCATION1 is beautiful I currently live just off [SEP1] LOCATION2 transit location [SEP2] and I like it	None	8 10 11 
12608	2572	( However the best Thai restaurant in all of London is in [SEP1] LOCATION2 general [SEP2] ) I would n't live in LOCATION1 but one of the burbs	None	12 14 
12609	2572	( However the best Thai restaurant in all of London is in [SEP1] LOCATION2 price [SEP2] ) I would n't live in LOCATION1 but one of the burbs	None	12 14 
12610	2572	( However the best Thai restaurant in all of London is in [SEP1] LOCATION2 safety [SEP2] ) I would n't live in LOCATION1 but one of the burbs	None	12 14 
12611	2572	( However the best Thai restaurant in all of London is in [SEP1] LOCATION2 transit location [SEP2] ) I would n't live in LOCATION1 but one of the burbs	None	12 14 15 
12612	2573	LOCATION1 is n't that bad , its a vibrant and diverse place , which does have crime , but so does [SEP1] LOCATION2 general [SEP2]	None	21 23 
12613	2573	LOCATION1 is n't that bad , its a vibrant and diverse place , which does have crime , but so does [SEP1] LOCATION2 price [SEP2]	None	21 23 
12614	2573	LOCATION1 is n't that bad , its a vibrant and diverse place , which does have crime , but so does [SEP1] LOCATION2 safety [SEP2]	Negative	21 23 
12615	2573	LOCATION1 is n't that bad , its a vibrant and diverse place , which does have crime , but so does [SEP1] LOCATION2 transit location [SEP2]	None	21 23 24 
12616	2574	I would recommend either LOCATION1 or [SEP1] LOCATION2 general [SEP2] as an alternative	Positive	6 8 
12617	2574	I would recommend either LOCATION1 or [SEP1] LOCATION2 price [SEP2] as an alternative	None	6 8 
12618	2574	I would recommend either LOCATION1 or [SEP1] LOCATION2 safety [SEP2] as an alternative	None	6 8 
12619	2574	I would recommend either LOCATION1 or [SEP1] LOCATION2 transit location [SEP2] as an alternative	None	6 8 9 
12620	2575	[SEP1] LOCATION2 general [SEP2] 's not the safest place in the world , but you 're close to the lovely LOCATION1	None	0 2 
12621	2575	[SEP1] LOCATION2 price [SEP2] 's not the safest place in the world , but you 're close to the lovely LOCATION1	None	0 2 
12622	2575	[SEP1] LOCATION2 safety [SEP2] 's not the safest place in the world , but you 're close to the lovely LOCATION1	Negative	0 2 
12623	2575	[SEP1] LOCATION2 transit location [SEP2] 's not the safest place in the world , but you 're close to the lovely LOCATION1	Positive	0 2 3 
12624	2576	Go to LOCATION1 and to [SEP1] LOCATION2 general [SEP2]	Positive	5 7 
12625	2576	Go to LOCATION1 and to [SEP1] LOCATION2 price [SEP2]	None	5 7 
12626	2576	Go to LOCATION1 and to [SEP1] LOCATION2 safety [SEP2]	None	5 7 
12627	2576	Go to LOCATION1 and to [SEP1] LOCATION2 transit location [SEP2]	None	5 7 8 
12628	2577	Neighbouring [SEP1] LOCATION2 general [SEP2] and neighbouring LOCATION1 have good public transport , shopping , cinemas , theatre , restaurants and nightlife	None	1 3 
12629	2577	Neighbouring [SEP1] LOCATION2 price [SEP2] and neighbouring LOCATION1 have good public transport , shopping , cinemas , theatre , restaurants and nightlife	None	1 3 
12630	2577	Neighbouring [SEP1] LOCATION2 safety [SEP2] and neighbouring LOCATION1 have good public transport , shopping , cinemas , theatre , restaurants and nightlife	None	1 3 
12631	2577	Neighbouring [SEP1] LOCATION2 transit location [SEP2] and neighbouring LOCATION1 have good public transport , shopping , cinemas , theatre , restaurants and nightlife	Positive	1 3 4 
12632	2578	[SEP1] LOCATION2 general [SEP2] and LOCATION1 are both decently pleasant	Positive	0 2 
12633	2578	[SEP1] LOCATION2 price [SEP2] and LOCATION1 are both decently pleasant	None	0 2 
12634	2578	[SEP1] LOCATION2 safety [SEP2] and LOCATION1 are both decently pleasant	None	0 2 
12635	2578	[SEP1] LOCATION2 transit location [SEP2] and LOCATION1 are both decently pleasant	None	0 2 3 
12636	2579	LOCATION1 and [SEP1] LOCATION2 general [SEP2] are great places to live , also , central but thats BARRRRE expensive lol	None	2 4 
12637	2579	LOCATION1 and [SEP1] LOCATION2 price [SEP2] are great places to live , also , central but thats BARRRRE expensive lol	Negative	2 4 
12638	2579	LOCATION1 and [SEP1] LOCATION2 safety [SEP2] are great places to live , also , central but thats BARRRRE expensive lol	None	2 4 
12639	2579	LOCATION1 and [SEP1] LOCATION2 transit location [SEP2] are great places to live , also , central but thats BARRRRE expensive lol	Positive	2 4 5 
12640	257	You may not actually have to change at LOCATION1 as the train may be going to [SEP1] LOCATION2 general [SEP2] Rd already	None	16 18 
12641	257	You may not actually have to change at LOCATION1 as the train may be going to [SEP1] LOCATION2 price [SEP2] Rd already	None	16 18 
12642	257	You may not actually have to change at LOCATION1 as the train may be going to [SEP1] LOCATION2 safety [SEP2] Rd already	None	16 18 
12643	257	You may not actually have to change at LOCATION1 as the train may be going to [SEP1] LOCATION2 transit location [SEP2] Rd already	None	16 18 19 
12644	2580	As LOCATION1 has a Black community and [SEP1] LOCATION2 general [SEP2] Chinese etc ;	None	7 9 
12645	2580	As LOCATION1 has a Black community and [SEP1] LOCATION2 price [SEP2] Chinese etc ;	None	7 9 
12646	2580	As LOCATION1 has a Black community and [SEP1] LOCATION2 safety [SEP2] Chinese etc ;	None	7 9 
12647	2580	As LOCATION1 has a Black community and [SEP1] LOCATION2 transit location [SEP2] Chinese etc ;	None	7 9 10 
12648	2581	Personally , I prefer [SEP1] LOCATION2 general [SEP2] , it has a busy cosmopolitan feel whereas LOCATION1 has an unfinished quality	None	4 6 
12649	2581	Personally , I prefer [SEP1] LOCATION2 price [SEP2] , it has a busy cosmopolitan feel whereas LOCATION1 has an unfinished quality	None	4 6 
12650	2581	Personally , I prefer [SEP1] LOCATION2 safety [SEP2] , it has a busy cosmopolitan feel whereas LOCATION1 has an unfinished quality	None	4 6 
12651	2581	Personally , I prefer [SEP1] LOCATION2 transit location [SEP2] , it has a busy cosmopolitan feel whereas LOCATION1 has an unfinished quality	None	4 6 7 
12652	2582	For value for money , good transport links and great amenities , I would recommend LOCATION1 in the SW and [SEP1] LOCATION2 general [SEP2] in the NW	None	20 22 
12653	2582	For value for money , good transport links and great amenities , I would recommend LOCATION1 in the SW and [SEP1] LOCATION2 price [SEP2] in the NW	Positive	20 22 
12654	2582	For value for money , good transport links and great amenities , I would recommend LOCATION1 in the SW and [SEP1] LOCATION2 safety [SEP2] in the NW	None	20 22 
12655	2582	For value for money , good transport links and great amenities , I would recommend LOCATION1 in the SW and [SEP1] LOCATION2 transit location [SEP2] in the NW	Positive	20 22 23 
12656	2583	advice you to go shopping in LOCATION1 and [SEP1] LOCATION2 general [SEP2] ( on a Saturday or sunday ) for some alternative and vintage goodies	None	8 10 
12657	2583	advice you to go shopping in LOCATION1 and [SEP1] LOCATION2 price [SEP2] ( on a Saturday or sunday ) for some alternative and vintage goodies	None	8 10 
12658	2583	advice you to go shopping in LOCATION1 and [SEP1] LOCATION2 safety [SEP2] ( on a Saturday or sunday ) for some alternative and vintage goodies	None	8 10 
12659	2583	advice you to go shopping in LOCATION1 and [SEP1] LOCATION2 transit location [SEP2] ( on a Saturday or sunday ) for some alternative and vintage goodies	None	8 10 11 
12660	2584	I heard that LOCATION1 is more residental and not a fun place to leave , all the fun is in [SEP1] LOCATION2 general [SEP2]	Positive	20 22 
12661	2584	I heard that LOCATION1 is more residental and not a fun place to leave , all the fun is in [SEP1] LOCATION2 price [SEP2]	None	20 22 
12662	2584	I heard that LOCATION1 is more residental and not a fun place to leave , all the fun is in [SEP1] LOCATION2 safety [SEP2]	None	20 22 
12663	2584	I heard that LOCATION1 is more residental and not a fun place to leave , all the fun is in [SEP1] LOCATION2 transit location [SEP2]	None	20 22 23 
12664	2585	Avoid the LOCATION1 lots of knife crime there [SEP1] LOCATION2 general [SEP2] is a mainly asian dominated areas sot of bengalies there	None	8 10 
12665	2585	Avoid the LOCATION1 lots of knife crime there [SEP1] LOCATION2 price [SEP2] is a mainly asian dominated areas sot of bengalies there	None	8 10 
12666	2585	Avoid the LOCATION1 lots of knife crime there [SEP1] LOCATION2 safety [SEP2] is a mainly asian dominated areas sot of bengalies there	None	8 10 
12667	2585	Avoid the LOCATION1 lots of knife crime there [SEP1] LOCATION2 transit location [SEP2] is a mainly asian dominated areas sot of bengalies there	None	8 10 11 
12668	2586	Dont go [SEP1] LOCATION2 general [SEP2] to stay , you will seriously find LOCATION1 a lot richer and with the great transport links	Negative	2 4 
12669	2586	Dont go [SEP1] LOCATION2 price [SEP2] to stay , you will seriously find LOCATION1 a lot richer and with the great transport links	None	2 4 
12670	2586	Dont go [SEP1] LOCATION2 safety [SEP2] to stay , you will seriously find LOCATION1 a lot richer and with the great transport links	None	2 4 
12671	2586	Dont go [SEP1] LOCATION2 transit location [SEP2] to stay , you will seriously find LOCATION1 a lot richer and with the great transport links	None	2 4 5 
12672	2587	Cheaper options nearby are [SEP1] LOCATION2 general [SEP2] and LOCATION1 but then suddenly as prices go down crime goes up so it is always a compromise	None	4 6 
12673	2587	Cheaper options nearby are [SEP1] LOCATION2 price [SEP2] and LOCATION1 but then suddenly as prices go down crime goes up so it is always a compromise	Positive	4 6 
12674	2587	Cheaper options nearby are [SEP1] LOCATION2 safety [SEP2] and LOCATION1 but then suddenly as prices go down crime goes up so it is always a compromise	Negative	4 6 
12675	2587	Cheaper options nearby are [SEP1] LOCATION2 transit location [SEP2] and LOCATION1 but then suddenly as prices go down crime goes up so it is always a compromise	None	4 6 7 
12676	2588	Also [SEP1] LOCATION2 general [SEP2] which is slightly more mixed demographic compared to the more affluent LOCATION1 but certainly up and coming , it has good amenities ( on the Jubilee line which is very efficient and a Sainsburys )	Positive	1 3 
12677	2588	Also [SEP1] LOCATION2 price [SEP2] which is slightly more mixed demographic compared to the more affluent LOCATION1 but certainly up and coming , it has good amenities ( on the Jubilee line which is very efficient and a Sainsburys )	None	1 3 
12678	2588	Also [SEP1] LOCATION2 safety [SEP2] which is slightly more mixed demographic compared to the more affluent LOCATION1 but certainly up and coming , it has good amenities ( on the Jubilee line which is very efficient and a Sainsburys )	None	1 3 
12679	2588	Also [SEP1] LOCATION2 transit location [SEP2] which is slightly more mixed demographic compared to the more affluent LOCATION1 but certainly up and coming , it has good amenities ( on the Jubilee line which is very efficient and a Sainsburys )	Positive	1 3 4 
12680	2589	[SEP1] LOCATION2 general [SEP2] is quite nice and not too bad as it borders on to LOCATION1 which is a very nice area	Positive	0 2 
12681	2589	[SEP1] LOCATION2 price [SEP2] is quite nice and not too bad as it borders on to LOCATION1 which is a very nice area	None	0 2 
12682	2589	[SEP1] LOCATION2 safety [SEP2] is quite nice and not too bad as it borders on to LOCATION1 which is a very nice area	None	0 2 
12683	2589	[SEP1] LOCATION2 transit location [SEP2] is quite nice and not too bad as it borders on to LOCATION1 which is a very nice area	None	0 2 3 
12684	2590	LOCATION1 is largely downmarket and very racially mixed , and so is much of [SEP1] LOCATION2 general [SEP2]	Negative	14 16 
12685	2590	LOCATION1 is largely downmarket and very racially mixed , and so is much of [SEP1] LOCATION2 price [SEP2]	None	14 16 
12686	2590	LOCATION1 is largely downmarket and very racially mixed , and so is much of [SEP1] LOCATION2 safety [SEP2]	None	14 16 
12687	2590	LOCATION1 is largely downmarket and very racially mixed , and so is much of [SEP1] LOCATION2 transit location [SEP2]	None	14 16 17 
12688	2591	Lots of bars and restaurants in [SEP1] LOCATION2 general [SEP2] You could go dog racing also , that is local and lots of fun I 'd say that it 's a nice area and not a particularly dangerous area to live , I 'd be wary of is just around the LOCATION1 Lane Estate	Positive	6 8 
12689	2591	Lots of bars and restaurants in [SEP1] LOCATION2 price [SEP2] You could go dog racing also , that is local and lots of fun I 'd say that it 's a nice area and not a particularly dangerous area to live , I 'd be wary of is just around the LOCATION1 Lane Estate	None	6 8 
