	id	sentence1	label	positions
12373	2255	The nearest tube to the Lyceum Theatre is { LOCATION2 price } , which is direct on the Piccadilly line from LOCATION1	None	8 10 
12374	2255	The nearest tube to the Lyceum Theatre is { LOCATION2 safety } , which is direct on the Piccadilly line from LOCATION1	None	8 10 
12375	2255	The nearest tube to the Lyceum Theatre is { LOCATION2 transit location } , which is direct on the Piccadilly line from LOCATION1	None	8 10 11 
5468	2256	We go around 3-4 times a year and never have nothing to do and we never get sick of a walk around { LOCATION1 general }	None	22 24 
5469	2256	We go around 3-4 times a year and never have nothing to do and we never get sick of a walk around { LOCATION1 price }	None	22 24 
5470	2256	We go around 3-4 times a year and never have nothing to do and we never get sick of a walk around { LOCATION1 safety }	None	22 24 
5471	2256	We go around 3-4 times a year and never have nothing to do and we never get sick of a walk around { LOCATION1 transit location }	None	22 24 25 
5472	2257	So , please do n't think we are being ignorant , Try { LOCATION1 general }	Positive	12 14 
5478	2258	I have lived for 10 years in { LOCATION1 safety } and have never witnessed any trouble	Positive	7 9 
5484	2260	LOCATION2 , where Henry Ford put in a massive amount of housing in the { LOCATION1 general } Estate	None	14 16 
5485	2260	LOCATION2 , where Henry Ford put in a massive amount of housing in the { LOCATION1 price } Estate	None	14 16 
5486	2260	LOCATION2 , where Henry Ford put in a massive amount of housing in the { LOCATION1 safety } Estate	None	14 16 
5487	2260	LOCATION2 , where Henry Ford put in a massive amount of housing in the { LOCATION1 transit location } Estate	None	14 16 17 
12380	2260	{ LOCATION2 general } , where Henry Ford put in a massive amount of housing in the LOCATION1 Estate	None	0 2 
12381	2260	{ LOCATION2 price } , where Henry Ford put in a massive amount of housing in the LOCATION1 Estate	None	0 2 
12382	2260	{ LOCATION2 safety } , where Henry Ford put in a massive amount of housing in the LOCATION1 Estate	None	0 2 
12383	2260	{ LOCATION2 transit location } , where Henry Ford put in a massive amount of housing in the LOCATION1 Estate	None	0 2 3 
5489	2261	I think the best area in London to live for being both cheap and safe is { LOCATION1 price }	Positive	16 18 
5490	2261	I think the best area in London to live for being both cheap and safe is { LOCATION1 safety }	Positive	16 18 
5492	2262	Know people in { LOCATION1 general } 's affordable and decent and close to decent places	Positive	3 5 
5493	2262	Know people in { LOCATION1 price } 's affordable and decent and close to decent places	Positive	3 5 
5495	2262	Know people in { LOCATION1 transit location } 's affordable and decent and close to decent places	Positive	3 5 6 
5496	2263	{ LOCATION1 general } is a good area so relax and enjoy it	Positive	0 2 
5500	2264	{ LOCATION1 general } is a middle-class suburb	None	0 2 
5501	2264	{ LOCATION1 price } is a middle-class suburb	None	0 2 
5502	2264	{ LOCATION1 safety } is a middle-class suburb	None	0 2 
5503	2264	{ LOCATION1 transit location } is a middle-class suburb	None	0 2 3 
5504	2265	However , { LOCATION1 general } is a really nice borough	Positive	2 4 
5509	2266	{ LOCATION1 price } good transport links , average prices , decent shopping facilities , fairly safe worth seriously considering	Positive	0 2 
5510	2266	{ LOCATION1 safety } good transport links , average prices , decent shopping facilities , fairly safe worth seriously considering	Positive	0 2 
5511	2266	{ LOCATION1 transit location } good transport links , average prices , decent shopping facilities , fairly safe worth seriously considering	Positive	0 2 3 
5512	2267	I 'm looking to move to { LOCATION1 general } or somewhere near there	None	6 8 
5513	2267	I 'm looking to move to { LOCATION1 price } or somewhere near there	None	6 8 
5514	2267	I 'm looking to move to { LOCATION1 safety } or somewhere near there	None	6 8 
5515	2267	I 'm looking to move to { LOCATION1 transit location } or somewhere near there	None	6 8 9 
5516	2268	The postal address is still { LOCATION1 general } , Essex	None	5 7 
5517	2268	The postal address is still { LOCATION1 price } , Essex	None	5 7 
5518	2268	The postal address is still { LOCATION1 safety } , Essex	None	5 7 
5519	2268	The postal address is still { LOCATION1 transit location } , Essex	None	5 7 8 
5523	2269	{ LOCATION1 transit location } is further out , but has much better tube/DLR/rail connections	Positive	0 2 3 
5528	2270	East Lodge Lane , { LOCATION1 general }	None	4 6 
5529	2270	East Lodge Lane , { LOCATION1 price }	None	4 6 
5530	2270	East Lodge Lane , { LOCATION1 safety }	None	4 6 
5531	2270	East Lodge Lane , { LOCATION1 transit location }	None	4 6 7 
5535	2271	Also { LOCATION1 transit location } has a train station to but not London Underground but national rail which can take you to LOCATION2	Positive	1 3 4 
5536	2272	{ LOCATION1 general } is a really buzzing area despite peoples pre-conceptions of the area its really quite lively and friendly along the high street	None	0 2 
5537	2272	{ LOCATION1 price } is a really buzzing area despite peoples pre-conceptions of the area its really quite lively and friendly along the high street	None	0 2 
5538	2272	{ LOCATION1 safety } is a really buzzing area despite peoples pre-conceptions of the area its really quite lively and friendly along the high street	None	0 2 
5539	2272	{ LOCATION1 transit location } is a really buzzing area despite peoples pre-conceptions of the area its really quite lively and friendly along the high street	None	0 2 3 
5540	2273	I 've never been to { LOCATION1 general } - due to its reputation , mostly	Negative	5 7 
5544	2274	Naval museum and Cutty Sark at { LOCATION1 general }	None	6 8 
5545	2274	Naval museum and Cutty Sark at { LOCATION1 price }	None	6 8 
5546	2274	Naval museum and Cutty Sark at { LOCATION1 safety }	None	6 8 
5547	2274	Naval museum and Cutty Sark at { LOCATION1 transit location }	None	6 8 9 
5548	2275	There are some nice areas around { LOCATION1 general } near Brunel University	Positive	6 8 
5552	2276	{ LOCATION1 general } is traditionally not a wealthy area , in fact it is amongst the poorest areas in the entire UK	Negative	0 2 
5553	2276	{ LOCATION1 price } is traditionally not a wealthy area , in fact it is amongst the poorest areas in the entire UK	Positive	0 2 
5556	2277	Site feature - random , roving webcam photos of { LOCATION1 general } in Kent	None	9 11 
5557	2277	Site feature - random , roving webcam photos of { LOCATION1 price } in Kent	None	9 11 
5558	2277	Site feature - random , roving webcam photos of { LOCATION1 safety } in Kent	None	9 11 
5559	2277	Site feature - random , roving webcam photos of { LOCATION1 transit location } in Kent	None	9 11 12 
5560	2278	Basically yes there are places to that are leafy and fairly quiet but no where will ever be as quiet as outside London { LOCATION1 general } is okay	Positive	23 25 
5564	2279	There might also be a difference between outer { LOCATION1 general } and outer South London	None	8 10 
5565	2279	There might also be a difference between outer { LOCATION1 price } and outer South London	None	8 10 
5566	2279	There might also be a difference between outer { LOCATION1 safety } and outer South London	None	8 10 
5567	2279	There might also be a difference between outer { LOCATION1 transit location } and outer South London	None	8 10 11 
5572	2280	Adelaide Avenue is nearer to Ladywell station which has a similar journey time to { LOCATION1 general }	None	14 16 
5573	2280	Adelaide Avenue is nearer to Ladywell station which has a similar journey time to { LOCATION1 price }	None	14 16 
5574	2280	Adelaide Avenue is nearer to Ladywell station which has a similar journey time to { LOCATION1 safety }	None	14 16 
5575	2280	Adelaide Avenue is nearer to Ladywell station which has a similar journey time to { LOCATION1 transit location }	None	14 16 17 
5576	2281	I think that great care has been taken in { LOCATION1 general } to preserve parks and green areas	None	9 11 
5577	2281	I think that great care has been taken in { LOCATION1 price } to preserve parks and green areas	None	9 11 
5578	2281	I think that great care has been taken in { LOCATION1 safety } to preserve parks and green areas	None	9 11 
5579	2281	I think that great care has been taken in { LOCATION1 transit location } to preserve parks and green areas	None	9 11 12 
5580	2282	I have lots of mates that live in { LOCATION1 general } and they have cool bars and lots of cultural food ( especially Indian )	None	8 10 
5581	2282	I have lots of mates that live in { LOCATION1 price } and they have cool bars and lots of cultural food ( especially Indian )	None	8 10 
5582	2282	I have lots of mates that live in { LOCATION1 safety } and they have cool bars and lots of cultural food ( especially Indian )	None	8 10 
5583	2282	I have lots of mates that live in { LOCATION1 transit location } and they have cool bars and lots of cultural food ( especially Indian )	None	8 10 11 
5584	2283	If so , take the DLR to { LOCATION1 general } and enjoy the big shopping mall there	None	7 9 
5585	2283	If so , take the DLR to { LOCATION1 price } and enjoy the big shopping mall there	None	7 9 
5586	2283	If so , take the DLR to { LOCATION1 safety } and enjoy the big shopping mall there	None	7 9 
5587	2283	If so , take the DLR to { LOCATION1 transit location } and enjoy the big shopping mall there	None	7 9 10 
5588	2284	{ LOCATION1 general } is very similar , With quite streets with lots of trees , waking up to only the sounds of little birds singing	None	0 2 
5589	2284	{ LOCATION1 price } is very similar , With quite streets with lots of trees , waking up to only the sounds of little birds singing	None	0 2 
5590	2284	{ LOCATION1 safety } is very similar , With quite streets with lots of trees , waking up to only the sounds of little birds singing	None	0 2 
5591	2284	{ LOCATION1 transit location } is very similar , With quite streets with lots of trees , waking up to only the sounds of little birds singing	None	0 2 3 
5594	2285	I have lived in { LOCATION1 safety } for 25 years and it 's now one the most safest places to live	Positive	4 6 
5596	2286	{ LOCATION1 general } has become more fashionable recently and is probably the cheapest area to live in	Positive	0 2 
5597	2286	{ LOCATION1 price } has become more fashionable recently and is probably the cheapest area to live in	Positive	0 2 
5601	2287	Live around { LOCATION1 price } it is cheaper	Positive	2 4 
5604	2288	I 'm going to be studying at the Qantm College which is at { LOCATION1 general } Road , near LOCATION2	None	13 15 
5605	2288	I 'm going to be studying at the Qantm College which is at { LOCATION1 price } Road , near LOCATION2	None	13 15 
5606	2288	I 'm going to be studying at the Qantm College which is at { LOCATION1 safety } Road , near LOCATION2	None	13 15 
5607	2288	I 'm going to be studying at the Qantm College which is at { LOCATION1 transit location } Road , near LOCATION2	None	13 15 16 
12388	2288	I 'm going to be studying at the Qantm College which is at LOCATION1 Road , near { LOCATION2 general }	None	17 19 
12389	2288	I 'm going to be studying at the Qantm College which is at LOCATION1 Road , near { LOCATION2 price }	None	17 19 
12390	2288	I 'm going to be studying at the Qantm College which is at LOCATION1 Road , near { LOCATION2 safety }	None	17 19 
12391	2288	I 'm going to be studying at the Qantm College which is at LOCATION1 Road , near { LOCATION2 transit location }	None	17 19 20 
5608	2289	{ LOCATION1 general } is full of drunks , nutters and weirdos	Negative	0 2 
5616	2290	It 's a very nice locale , pretty much matches the description of what you are looking for , and you can probably find a place round there that is suitably expensive { LOCATION1 general } is okay	Positive	32 34 
5620	2291	I did n't want to pay middle of London hotel prices so I decided to stay in { LOCATION1 general } ( which I thought was London because it is London borough of LOCATION1 )	None	17 19 
5621	2291	I did n't want to pay middle of London hotel prices so I decided to stay in { LOCATION1 price } ( which I thought was London because it is London borough of LOCATION1 )	None	17 19 
5622	2291	I did n't want to pay middle of London hotel prices so I decided to stay in { LOCATION1 safety } ( which I thought was London because it is London borough of LOCATION1 )	None	17 19 
5623	2291	I did n't want to pay middle of London hotel prices so I decided to stay in { LOCATION1 transit location } ( which I thought was London because it is London borough of LOCATION1 )	None	17 19 20 
5624	2292	So , yep , definitely { LOCATION1 general } as mentioned above	None	5 7 
5625	2292	So , yep , definitely { LOCATION1 price } as mentioned above	None	5 7 
5626	2292	So , yep , definitely { LOCATION1 safety } as mentioned above	None	5 7 
5627	2292	So , yep , definitely { LOCATION1 transit location } as mentioned above	None	5 7 8 
5628	2293	I live in { LOCATION1 general } , Herts and a one bed flat is around 700-800 a month , it 's a nice area too	Positive	3 5 
5633	2294	My old boss lives in { LOCATION1 price } , one of the most expensive and apparently safest parts of London	Negative	5 7 
5634	2294	My old boss lives in { LOCATION1 safety } , one of the most expensive and apparently safest parts of London	Positive	5 7 
5636	2295	It 's difficult to suggest where to live without knowing what you want to be close to - are you working in { LOCATION1 general }	None	22 24 
5637	2295	It 's difficult to suggest where to live without knowing what you want to be close to - are you working in { LOCATION1 price }	None	22 24 
5638	2295	It 's difficult to suggest where to live without knowing what you want to be close to - are you working in { LOCATION1 safety }	None	22 24 
5639	2295	It 's difficult to suggest where to live without knowing what you want to be close to - are you working in { LOCATION1 transit location }	None	22 24 25 
5640	2296	Also , { LOCATION1 general } is an option , whats your opinions	None	2 4 
5641	2296	Also , { LOCATION1 price } is an option , whats your opinions	None	2 4 
5642	2296	Also , { LOCATION1 safety } is an option , whats your opinions	None	2 4 
5643	2296	Also , { LOCATION1 transit location } is an option , whats your opinions	None	2 4 5 
5644	2297	RE : I 've just moved to { LOCATION1 general } , London , from Australia	None	7 9 
5645	2297	RE : I 've just moved to { LOCATION1 price } , London , from Australia	None	7 9 
5646	2297	RE : I 've just moved to { LOCATION1 safety } , London , from Australia	None	7 9 
5647	2297	RE : I 've just moved to { LOCATION1 transit location } , London , from Australia	None	7 9 10 
5649	2298	Some areas are very nice and just as expensive if not more expensive than { LOCATION1 price }	Negative	14 16 
5652	2299	Id say have a tube up to { LOCATION1 general } and look round on a Sunday	None	7 9 
5653	2299	Id say have a tube up to { LOCATION1 price } and look round on a Sunday	None	7 9 
5654	2299	Id say have a tube up to { LOCATION1 safety } and look round on a Sunday	None	7 9 
5655	2299	Id say have a tube up to { LOCATION1 transit location } and look round on a Sunday	None	7 9 10 
5665	2300	affordable places in London are mostly in { LOCATION1 price }	Positive	7 9 
5668	2301	{ LOCATION1 general } is a trendy , very edgy area with lots of live music venues	Positive	0 2 
5672	2302	cause every time they get in a taxi they say { LOCATION1 general }	None	10 12 
5673	2302	cause every time they get in a taxi they say { LOCATION1 price }	None	10 12 
5674	2302	cause every time they get in a taxi they say { LOCATION1 safety }	None	10 12 
5675	2302	cause every time they get in a taxi they say { LOCATION1 transit location }	None	10 12 13 
5678	2303	I spent 18 months living in { LOCATION1 safety } , it wasnt the safest of areas	Negative	6 8 
5680	2304	It is not far from { LOCATION1 general } , a gritty inner London area not safe for teenagers , however it is also close to affluent areas and open spaces	None	5 7 
5681	2304	It is not far from { LOCATION1 price } , a gritty inner London area not safe for teenagers , however it is also close to affluent areas and open spaces	None	5 7 
5682	2304	It is not far from { LOCATION1 safety } , a gritty inner London area not safe for teenagers , however it is also close to affluent areas and open spaces	None	5 7 
5683	2304	It is not far from { LOCATION1 transit location } , a gritty inner London area not safe for teenagers , however it is also close to affluent areas and open spaces	None	5 7 8 
5686	2305	The one in { LOCATION1 safety } will be 'safer '	Positive	3 5 
5688	2306	Sadly I no longer live in London but I 'd probably look at { LOCATION1 general } if I was going back	Positive	13 15 
5695	2307	Trains from { LOCATION1 transit location } are very frequent to LOCATION2 in 13 minutes with First Capital Connect	Positive	2 4 5 
5696	2308	{ LOCATION1 general } - Nice family neighbourhood	Positive	0 2 
5700	2309	I would n't live in { LOCATION1 general } , if I could avoid it	None	5 7 
5701	2309	I would n't live in { LOCATION1 price } , if I could avoid it	None	5 7 
5702	2309	I would n't live in { LOCATION1 safety } , if I could avoid it	None	5 7 
5703	2309	I would n't live in { LOCATION1 transit location } , if I could avoid it	None	5 7 8 
5708	2310	There is no way I 'd ever want to live near { LOCATION1 general }	None	11 13 
5709	2310	There is no way I 'd ever want to live near { LOCATION1 price }	None	11 13 
5710	2310	There is no way I 'd ever want to live near { LOCATION1 safety }	None	11 13 
5711	2310	There is no way I 'd ever want to live near { LOCATION1 transit location }	None	11 13 14 
5712	2311	Map of all London boroughs is here : , you can see where { LOCATION1 general } is in relation to everywhere else Im from LOCATION1 , the east section	None	13 15 
5713	2311	Map of all London boroughs is here : , you can see where { LOCATION1 price } is in relation to everywhere else Im from LOCATION1 , the east section	None	13 15 
5714	2311	Map of all London boroughs is here : , you can see where { LOCATION1 safety } is in relation to everywhere else Im from LOCATION1 , the east section	None	13 15 
5715	2311	Map of all London boroughs is here : , you can see where { LOCATION1 transit location } is in relation to everywhere else Im from LOCATION1 , the east section	None	13 15 16 
5716	2312	{ LOCATION1 general } , with portobello mkt , is antiques and flea mkt , w a bit of new designers thrown in - some of the week day fruit and veg mkt is the bit hugh grant walks along in the film Notting Hill	None	0 2 
5717	2312	{ LOCATION1 price } , with portobello mkt , is antiques and flea mkt , w a bit of new designers thrown in - some of the week day fruit and veg mkt is the bit hugh grant walks along in the film Notting Hill	None	0 2 
5718	2312	{ LOCATION1 safety } , with portobello mkt , is antiques and flea mkt , w a bit of new designers thrown in - some of the week day fruit and veg mkt is the bit hugh grant walks along in the film Notting Hill	None	0 2 
5719	2312	{ LOCATION1 transit location } , with portobello mkt , is antiques and flea mkt , w a bit of new designers thrown in - some of the week day fruit and veg mkt is the bit hugh grant walks along in the film Notting Hill	None	0 2 3 
5721	2313	{ LOCATION1 price } very expensive area , like most cities big and small houses	Negative	0 2 
5724	2314	For the info , i 'll be living in { LOCATION1 general } I 'm currently using UCAS	None	9 11 
5725	2314	For the info , i 'll be living in { LOCATION1 price } I 'm currently using UCAS	None	9 11 
5726	2314	For the info , i 'll be living in { LOCATION1 safety } I 'm currently using UCAS	None	9 11 
5727	2314	For the info , i 'll be living in { LOCATION1 transit location } I 'm currently using UCAS	None	9 11 12 
5728	2315	Look round some of the fabtastic museums in { LOCATION1 general } Use the subway ( Underground ) and sight-see	None	8 10 
5729	2315	Look round some of the fabtastic museums in { LOCATION1 price } Use the subway ( Underground ) and sight-see	None	8 10 
5730	2315	Look round some of the fabtastic museums in { LOCATION1 safety } Use the subway ( Underground ) and sight-see	None	8 10 
5731	2315	Look round some of the fabtastic museums in { LOCATION1 transit location } Use the subway ( Underground ) and sight-see	None	8 10 11 
5732	2316	If you have loads of money , { LOCATION1 general } is beautiful but expensive It depends what your budget is , LOCATION1 one of the poshest	Positive	7 9 
5733	2316	If you have loads of money , { LOCATION1 price } is beautiful but expensive It depends what your budget is , LOCATION1 one of the poshest	Negative	7 9 
5737	2317	If I could afford to buy there , I would { LOCATION1 price } is one of the most expensive areas in London and there are n't a lot of single people	Negative	10 12 
5741	2318	{ LOCATION1 price } ai n't cheap though	Negative	0 2 
5745	2319	If you really want action you could even live in { LOCATION1 price } for that kind of money	Negative	10 12 
5752	2320	Defo { LOCATION1 general }	Positive	1 3 
5756	2321	However , the whole of the UK is on the same time zone - GMT ( { LOCATION1 general } Mean Time )	None	16 18 
5757	2321	However , the whole of the UK is on the same time zone - GMT ( { LOCATION1 price } Mean Time )	None	16 18 
5758	2321	However , the whole of the UK is on the same time zone - GMT ( { LOCATION1 safety } Mean Time )	None	16 18 
5759	2321	However , the whole of the UK is on the same time zone - GMT ( { LOCATION1 transit location } Mean Time )	None	16 18 19 
5760	2322	However { LOCATION1 general } is not the best place to live	None	1 3 
5761	2322	However { LOCATION1 price } is not the best place to live	None	1 3 
5762	2322	However { LOCATION1 safety } is not the best place to live	None	1 3 
5763	2322	However { LOCATION1 transit location } is not the best place to live	None	1 3 4 
5764	2323	Hi , I used to live in LOCATION2 which is right next to { LOCATION1 general }	None	13 15 
5765	2323	Hi , I used to live in LOCATION2 which is right next to { LOCATION1 price }	None	13 15 
5766	2323	Hi , I used to live in LOCATION2 which is right next to { LOCATION1 safety }	None	13 15 
5767	2323	Hi , I used to live in LOCATION2 which is right next to { LOCATION1 transit location }	None	13 15 16 
12396	2323	Hi , I used to live in { LOCATION2 general } which is right next to LOCATION1	None	7 9 
12397	2323	Hi , I used to live in { LOCATION2 price } which is right next to LOCATION1	None	7 9 
12398	2323	Hi , I used to live in { LOCATION2 safety } which is right next to LOCATION1	None	7 9 
12399	2323	Hi , I used to live in { LOCATION2 transit location } which is right next to LOCATION1	None	7 9 10 
5768	2324	The alternative is { LOCATION1 general }	None	3 5 
5769	2324	The alternative is { LOCATION1 price }	None	3 5 
5770	2324	The alternative is { LOCATION1 safety }	None	3 5 
5771	2324	The alternative is { LOCATION1 transit location }	None	3 5 6 
5774	2325	{ LOCATION1 safety } has a large Asian community but is not sticking out further for its crime rates	Positive	0 2 
5776	2326	Fire { LOCATION1 general } shirtless man-to-man clubbing and dancing on a large scale	None	1 3 
5777	2326	Fire { LOCATION1 price } shirtless man-to-man clubbing and dancing on a large scale	None	1 3 
5778	2326	Fire { LOCATION1 safety } shirtless man-to-man clubbing and dancing on a large scale	None	1 3 
5779	2326	Fire { LOCATION1 transit location } shirtless man-to-man clubbing and dancing on a large scale	None	1 3 4 
5780	2327	oh - { LOCATION1 general } , nr LOCATION2 is a bit boho , tho again , ive not been in ages	None	2 4 
5781	2327	oh - { LOCATION1 price } , nr LOCATION2 is a bit boho , tho again , ive not been in ages	None	2 4 
5782	2327	oh - { LOCATION1 safety } , nr LOCATION2 is a bit boho , tho again , ive not been in ages	None	2 4 
5783	2327	oh - { LOCATION1 transit location } , nr LOCATION2 is a bit boho , tho again , ive not been in ages	None	2 4 5 
12400	2327	oh - LOCATION1 , nr { LOCATION2 general } is a bit boho , tho again , ive not been in ages	None	5 7 
12401	2327	oh - LOCATION1 , nr { LOCATION2 price } is a bit boho , tho again , ive not been in ages	None	5 7 
12402	2327	oh - LOCATION1 , nr { LOCATION2 safety } is a bit boho , tho again , ive not been in ages	None	5 7 
12403	2327	oh - LOCATION1 , nr { LOCATION2 transit location } is a bit boho , tho again , ive not been in ages	None	5 7 8 
5786	2328	Most of { LOCATION1 safety } is safe , I live there myself , but always be aware	Positive	2 4 
5788	2329	{ LOCATION1 general } is a great place to live	None	0 2 
5789	2329	{ LOCATION1 price } is a great place to live	None	0 2 
5790	2329	{ LOCATION1 safety } is a great place to live	None	0 2 
5791	2329	{ LOCATION1 transit location } is a great place to live	None	0 2 3 
5799	2330	It 's close to everything and 5 different tube lines converge at { LOCATION1 transit location } station	Positive	12 14 15 
5800	2331	Out in the counties for me Loads I often travel into London in the early morning or late evening I have seen foxes in the London to { LOCATION1 general } maybe once every 3 or 4 weeks	None	27 29 
5801	2331	Out in the counties for me Loads I often travel into London in the early morning or late evening I have seen foxes in the London to { LOCATION1 price } maybe once every 3 or 4 weeks	None	27 29 
5802	2331	Out in the counties for me Loads I often travel into London in the early morning or late evening I have seen foxes in the London to { LOCATION1 safety } maybe once every 3 or 4 weeks	None	27 29 
5803	2331	Out in the counties for me Loads I often travel into London in the early morning or late evening I have seen foxes in the London to { LOCATION1 transit location } maybe once every 3 or 4 weeks	None	27 29 30 
5807	2332	{ LOCATION1 transit location } 's a very central area close to LOCATION1	Positive	0 2 3 
5808	2333	Speakers Corner up near { LOCATION1 general } is as far as I am aware still in business on a Sunday	None	4 6 
5809	2333	Speakers Corner up near { LOCATION1 price } is as far as I am aware still in business on a Sunday	None	4 6 
5810	2333	Speakers Corner up near { LOCATION1 safety } is as far as I am aware still in business on a Sunday	None	4 6 
5811	2333	Speakers Corner up near { LOCATION1 transit location } is as far as I am aware still in business on a Sunday	None	4 6 7 
5812	2334	Start at LOCATION2 or finish what you did n't finish yesterday in { LOCATION1 general }	None	12 14 
5813	2334	Start at LOCATION2 or finish what you did n't finish yesterday in { LOCATION1 price }	None	12 14 
5814	2334	Start at LOCATION2 or finish what you did n't finish yesterday in { LOCATION1 safety }	None	12 14 
5815	2334	Start at LOCATION2 or finish what you did n't finish yesterday in { LOCATION1 transit location }	None	12 14 15 
12408	2334	Start at { LOCATION2 general } or finish what you did n't finish yesterday in LOCATION1	None	2 4 
12409	2334	Start at { LOCATION2 price } or finish what you did n't finish yesterday in LOCATION1	None	2 4 
12410	2334	Start at { LOCATION2 safety } or finish what you did n't finish yesterday in LOCATION1	None	2 4 
12411	2334	Start at { LOCATION2 transit location } or finish what you did n't finish yesterday in LOCATION1	None	2 4 5 
5816	2335	However , me old man was born in haggerston- ( LOCATION2 ) , and me other half was born in { LOCATION1 general } , and I ai n't sure about them two	None	20 22 
5817	2335	However , me old man was born in haggerston- ( LOCATION2 ) , and me other half was born in { LOCATION1 price } , and I ai n't sure about them two	None	20 22 
5818	2335	However , me old man was born in haggerston- ( LOCATION2 ) , and me other half was born in { LOCATION1 safety } , and I ai n't sure about them two	None	20 22 
5819	2335	However , me old man was born in haggerston- ( LOCATION2 ) , and me other half was born in { LOCATION1 transit location } , and I ai n't sure about them two	None	20 22 23 
12412	2335	However , me old man was born in haggerston- ( { LOCATION2 general } ) , and me other half was born in LOCATION1 , and I ai n't sure about them two	None	10 12 
12413	2335	However , me old man was born in haggerston- ( { LOCATION2 price } ) , and me other half was born in LOCATION1 , and I ai n't sure about them two	None	10 12 
12414	2335	However , me old man was born in haggerston- ( { LOCATION2 safety } ) , and me other half was born in LOCATION1 , and I ai n't sure about them two	None	10 12 
12415	2335	However , me old man was born in haggerston- ( { LOCATION2 transit location } ) , and me other half was born in LOCATION1 , and I ai n't sure about them two	None	10 12 13 
5820	2336	LOCATION2 and { LOCATION1 general } have lots of flats	None	2 4 
5821	2336	LOCATION2 and { LOCATION1 price } have lots of flats	None	2 4 
5822	2336	LOCATION2 and { LOCATION1 safety } have lots of flats	None	2 4 
5823	2336	LOCATION2 and { LOCATION1 transit location } have lots of flats	None	2 4 5 
12416	2336	{ LOCATION2 general } and LOCATION1 have lots of flats	None	0 2 
12417	2336	{ LOCATION2 price } and LOCATION1 have lots of flats	None	0 2 
12418	2336	{ LOCATION2 safety } and LOCATION1 have lots of flats	None	0 2 
12419	2336	{ LOCATION2 transit location } and LOCATION1 have lots of flats	None	0 2 3 
5824	2337	The closest tube stations are , Tower Hill and { LOCATION1 general }	None	9 11 
5825	2337	The closest tube stations are , Tower Hill and { LOCATION1 price }	None	9 11 
5826	2337	The closest tube stations are , Tower Hill and { LOCATION1 safety }	None	9 11 
5827	2337	The closest tube stations are , Tower Hill and { LOCATION1 transit location }	None	9 11 12 
5828	2338	would recommend { LOCATION1 general } and its also a big town with lots going on so would be good for finding a job	Positive	2 4 
5832	2339	Everywhere else is working class and rough Maybe LOCATION2 but to be honest none is great , look north or the river and { LOCATION1 general } is a dive , i would know i lived there for 3 years , i am glad i have managed to move before i got killed You need to establish your meaning ; are you asking this as a wealthy individual or a person of more modest means	None	23 25 
5833	2339	Everywhere else is working class and rough Maybe LOCATION2 but to be honest none is great , look north or the river and { LOCATION1 price } is a dive , i would know i lived there for 3 years , i am glad i have managed to move before i got killed You need to establish your meaning ; are you asking this as a wealthy individual or a person of more modest means	None	23 25 
5834	2339	Everywhere else is working class and rough Maybe LOCATION2 but to be honest none is great , look north or the river and { LOCATION1 safety } is a dive , i would know i lived there for 3 years , i am glad i have managed to move before i got killed You need to establish your meaning ; are you asking this as a wealthy individual or a person of more modest means	None	23 25 
5835	2339	Everywhere else is working class and rough Maybe LOCATION2 but to be honest none is great , look north or the river and { LOCATION1 transit location } is a dive , i would know i lived there for 3 years , i am glad i have managed to move before i got killed You need to establish your meaning ; are you asking this as a wealthy individual or a person of more modest means	None	23 25 26 
12420	2339	Everywhere else is working class and rough Maybe { LOCATION2 general } but to be honest none is great , look north or the river and LOCATION1 is a dive , i would know i lived there for 3 years , i am glad i have managed to move before i got killed You need to establish your meaning ; are you asking this as a wealthy individual or a person of more modest means	None	8 10 
12421	2339	Everywhere else is working class and rough Maybe { LOCATION2 price } but to be honest none is great , look north or the river and LOCATION1 is a dive , i would know i lived there for 3 years , i am glad i have managed to move before i got killed You need to establish your meaning ; are you asking this as a wealthy individual or a person of more modest means	None	8 10 
12422	2339	Everywhere else is working class and rough Maybe { LOCATION2 safety } but to be honest none is great , look north or the river and LOCATION1 is a dive , i would know i lived there for 3 years , i am glad i have managed to move before i got killed You need to establish your meaning ; are you asking this as a wealthy individual or a person of more modest means	None	8 10 
12423	2339	Everywhere else is working class and rough Maybe { LOCATION2 transit location } but to be honest none is great , look north or the river and LOCATION1 is a dive , i would know i lived there for 3 years , i am glad i have managed to move before i got killed You need to establish your meaning ; are you asking this as a wealthy individual or a person of more modest means	None	8 10 11 
5840	2340	{ LOCATION1 general } is much more central , and has many VERY classy Georgian residential properties	Positive	0 2 
5843	2340	{ LOCATION1 transit location } is much more central , and has many VERY classy Georgian residential properties	Positive	0 2 3 
5844	2341	{ LOCATION1 general } in the east end is a very vibrant area for young hipster types , artists , musicians and people who love food - specifically Indian curry	Positive	0 2 
5849	2342	for example you could choose to live near { LOCATION1 price } where an uncompromisingly nice house would cost you upwards of a million	Negative	8 10 
5854	2343	I honestly have no fear of walking around the { LOCATION1 safety } on my own at any time	Positive	9 11 
5856	2344	{ LOCATION1 general } has many well-educated people living there , mostly having had private education	None	0 2 
5857	2344	{ LOCATION1 price } has many well-educated people living there , mostly having had private education	None	0 2 
5858	2344	{ LOCATION1 safety } has many well-educated people living there , mostly having had private education	None	0 2 
